date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed
2021-03-12,118536267.0,470964.0,412236.286,2786682.0,10082.0,8621.286,370442517.0,225536041.0,87911989.0,34955.0,11649418.0,9095706.0,5809474.0
2021-03-13,118994568.0,458301.0,417902.286,2796141.0,9459.0,8690.143,377848089.0,231323819.0,90241782.0,34962.0,8822829.0,9220092.0,5817964.0
2021-03-14,119466646.0,472078.0,424641.857,2804913.0,8772.0,8690.857,394127594.0,234184548.0,91109030.0,34969.0,4545254.0,9288743.0,5855958.0
2021-03-15,119873344.0,406698.0,430558.571,2812826.0,7913.0,8726.429,404158203.0,241254344.0,94035657.0,34992.0,11638849.0,9672283.0,6006284.0
2021-03-16,120250317.0,376973.0,431741.714,2820595.0,7769.0,8743.571,414093928.0,247817665.0,97111116.0,35020.0,11884989.0,9974254.0,6086215.0
2021-03-17,120682369.0,432052.0,439350.143,2828855.0,8260.0,8778.0,424976399.0,254812866.0,100939801.0,35042.0,12515321.0,10199794.0,6116787.0
2021-03-18,121218052.0,535683.0,450392.714,2838882.0,10027.0,8897.429,435527899.0,262098442.0,104056593.0,35100.0,12584760.0,10528426.0,6274734.0
2021-03-19,121756805.0,538753.0,460076.857,2848999.0,10117.0,8902.429,449087651.0,271500829.0,107749785.0,36445.0,13569526.0,10802272.0,6423480.0
2021-03-20,122281162.0,524357.0,469513.429,2858968.0,9969.0,8975.286,467500416.0,278122538.0,109780963.0,36449.0,10586042.0,11052290.0,6610746.0
2021-03-21,122811064.0,529902.0,477774.0,2868124.0,9156.0,9030.143,471939342.0,281282569.0,110691798.0,36453.0,7435291.0,11463371.0,6744846.0
2021-03-22,123289602.0,478538.0,488036.857,2878661.0,10537.0,9405.0,487755779.0,288939330.0,113140469.0,36471.0,13223412.0,11689444.0,6856456.0
2021-03-23,123730359.0,440757.0,497148.857,2886809.0,8148.0,9459.143,500557257.0,296219071.0,115937671.0,36494.0,13448647.0,11911623.0,6975197.0
2021-03-24,124241059.0,510700.0,508384.286,2895988.0,9179.0,9590.429,516061343.0,304999396.0,119586505.0,36564.0,15593364.0,12350120.0,7159699.0
2021-03-25,124841212.0,600153.0,517594.286,2906726.0,10738.0,9692.0,533636492.0,313131049.0,123344023.0,36633.0,18565855.0,13204216.0,7355170.0
2021-03-26,125456014.0,614802.0,528458.429,2916503.0,9777.0,9643.429,553785276.0,322913719.0,127502592.0,37055.0,19879683.0,14106770.0,7543034.0
2021-03-27,126044431.0,588417.0,537609.857,2927394.0,10891.0,9775.143,567757934.0,329249027.0,129772541.0,37066.0,14704774.0,14768433.0,7638368.0
2021-03-28,126644532.0,600101.0,547638.286,2937600.0,10206.0,9925.143,576519602.0,332309739.0,130861912.0,37077.0,9455248.0,15048228.0,7645548.0
2021-03-29,127186988.0,542456.0,556769.429,2947295.0,9695.0,9804.857,592731261.0,339784167.0,135158897.0,37115.0,13678985.0,15100075.0,7408606.0
2021-03-30,127674173.0,487185.0,563402.0,2956706.0,9411.0,9985.286,608737120.0,347772181.0,138924092.0,37176.0,16012995.0,15452101.0,7488802.0
2021-03-31,128216663.0,542490.0,567943.429,2966560.0,9854.0,10081.714,628738126.0,358556516.0,143315076.0,37230.0,19133287.0,15950729.0,7623267.0
2021-04-01,128865654.0,648991.0,574920.286,2978583.0,12023.0,10265.286,650815432.0,368828105.0,148267324.0,37363.0,22751413.0,16542577.0,7924849.0
2021-04-02,129521065.0,655411.0,580721.571,2990634.0,12051.0,10590.143,671491458.0,378574159.0,151949755.0,37948.0,19917644.0,16534351.0,7859861.0
2021-04-03,130153808.0,632743.0,587053.857,3002707.0,12073.0,10759.0,683615631.0,385325089.0,154434195.0,38004.0,12666846.0,16241133.0,7890392.0
2021-04-04,130718003.0,564195.0,581924.429,3012992.0,10285.0,10770.286,693584867.0,390696411.0,155603993.0,38016.0,10132456.0,16334598.0,8173438.0
2021-04-05,131274163.0,556160.0,583882.143,3022042.0,9050.0,10678.143,708360137.0,399234027.0,159018055.0,38084.0,14953024.0,16513833.0,8522291.0
2021-04-06,131777906.0,503743.0,586247.571,3030149.0,8107.0,10491.857,725838418.0,409769934.0,163436501.0,38183.0,18001273.0,16795333.0,8868384.0
2021-04-07,132353876.0,575970.0,591030.429,3040281.0,10132.0,10531.571,745672643.0,420876522.0,168735999.0,38256.0,19849419.0,16896264.0,9091907.0
2021-04-08,133088321.0,734445.0,603238.143,3054296.0,14015.0,10816.143,769602597.0,433562030.0,174264405.0,38342.0,24083439.0,17086443.0,9328854.0
2021-04-09,133845563.0,757242.0,617785.429,3067581.0,13285.0,10992.429,792857602.0,445339598.0,180174792.0,39163.0,22823566.0,17529104.0,9681427.0
2021-04-10,134570452.0,724889.0,630949.143,3081511.0,13930.0,11257.714,808199697.0,453758102.0,184064239.0,39233.0,15857242.0,17980386.0,9933812.0
2021-04-11,135312263.0,741811.0,656322.857,3093302.0,11791.0,11472.857,819468340.0,459947236.0,186319195.0,39244.0,11305320.0,18143288.0,10042681.0
2021-04-12,135989849.0,677586.0,673669.429,3104195.0,10893.0,11736.143,838041847.0,469659867.0,190728367.0,39360.0,18567958.0,18655414.0,10188869.0
2021-04-13,136610743.0,620894.0,690405.286,3115015.0,10820.0,12123.714,855445664.0,478850073.0,195172623.0,39493.0,18173673.0,18675442.0,10002973.0
2021-04-14,137320815.0,710072.0,709562.714,3126260.0,11245.0,12282.714,874734121.0,489136163.0,200535132.0,39815.0,19155076.0,18571564.0,9904245.0
2021-04-15,138131943.0,811128.0,720517.429,3140090.0,13830.0,12256.286,893623284.0,498038295.0,205953968.0,40329.0,19335364.0,17890660.0,9454088.0
2021-04-16,138932966.0,801023.0,726771.857,3153611.0,13521.0,12290.0,913141380.0,507957209.0,211496891.0,41144.0,18814077.0,17317528.0,9131808.0
2021-04-17,139721373.0,788407.0,735845.857,3167249.0,13638.0,12248.286,925798693.0,514385957.0,215050473.0,41302.0,13593819.0,16993760.0,8865622.0
2021-04-18,140538709.0,817336.0,746635.143,3179279.0,12030.0,12282.429,936013118.0,519453134.0,217675372.0,41381.0,9009002.0,16669777.0,8568072.0
2021-04-19,141311305.0,772596.0,760208.0,3191505.0,12226.0,12472.857,951731459.0,527177310.0,222465268.0,41895.0,15479636.0,16227695.0,8230421.0
2021-04-20,142018560.0,707255.0,772545.286,3203191.0,11686.0,12596.571,966384834.0,534726742.0,228759321.0,42588.0,16472162.0,15983457.0,7906842.0
2021-04-21,142791101.0,772541.0,781469.429,3215527.0,12336.0,12752.429,985651790.0,543122610.0,234056520.0,43514.0,18698863.0,15917634.0,7559142.0
2021-04-22,143677621.0,886520.0,792239.714,3230060.0,14533.0,12852.857,1008014387.0,551785701.0,240571683.0,44524.0,22750584.0,16405891.0,7490241.0
2021-04-23,144563400.0,885779.0,804347.714,3244604.0,14544.0,12999.0,1027748884.0,560506350.0,246384445.0,45842.0,20103188.0,16588964.0,7423240.0
2021-04-24,145393276.0,829876.0,810271.857,3257796.0,13192.0,12935.286,1039513422.0,564732249.0,249732589.0,46175.0,15010697.0,16790292.0,7326957.0
2021-04-25,146230444.0,837168.0,813105.0,3270893.0,13097.0,13087.714,1056484507.0,572511005.0,253993994.0,46277.0,11945616.0,17209477.0,7371616.0
2021-04-26,147020579.0,790135.0,815610.571,3284132.0,13239.0,13232.429,1073689379.0,579487155.0,259399269.0,46936.0,18238085.0,17603243.0,7412000.0
2021-04-27,147726114.0,705535.0,815364.857,3296439.0,12307.0,13321.143,1094577297.0,587257055.0,265755417.0,48027.0,21480510.0,18318431.0,7531960.0
2021-04-28,148499081.0,772967.0,815425.714,3309358.0,12919.0,13404.429,1120485950.0,597672178.0,273027343.0,49689.0,24611919.0,19162945.0,7714062.0
2021-04-29,149380052.0,880971.0,814633.0,3324838.0,15480.0,13539.714,1145142793.0,606561230.0,280615869.0,51352.0,25513453.0,19557638.0,7646031.0
2021-04-30,150245307.0,865263.0,811702.143,3339730.0,14892.0,13589.429,1172124643.0,615274843.0,287175567.0,53147.0,26789985.0,20512896.0,7575446.0
2021-05-01,151089452.0,844145.0,813740.571,3354096.0,14366.0,13757.143,1185462323.0,619596199.0,290724368.0,53410.0,14525144.0,20443525.0,7370646.0
2021-05-02,151912252.0,822800.0,811688.0,3367135.0,13039.0,13748.857,1196493618.0,623058748.0,293322154.0,53541.0,10885937.0,20292144.0,7194656.0
2021-05-03,152663797.0,751545.0,806175.143,3379843.0,12708.0,13673.0,1211195115.0,628401949.0,297829913.0,54511.0,15864094.0,19953008.0,6944258.0
2021-05-04,153348307.0,684510.0,803171.571,3391304.0,11461.0,13552.143,1230743058.0,635645415.0,304541566.0,55949.0,18608490.0,19542713.0,6848387.0
2021-05-05,154087795.0,739488.0,798388.857,3403492.0,12188.0,13447.714,1251341347.0,643817360.0,312034468.0,57593.0,21101320.0,19041762.0,6754254.0
2021-05-06,154931992.0,844197.0,793135.429,3418380.0,14888.0,13363.143,1275296384.0,652313968.0,319187036.0,59659.0,25188236.0,18995126.0,6858614.0
2021-05-07,155769051.0,837059.0,789106.286,3432654.0,14274.0,13274.857,1304026012.0,662305277.0,327414673.0,62129.0,26292721.0,18924009.0,6917102.0
2021-05-08,156574614.0,805563.0,783594.571,3446597.0,13943.0,13214.429,1322994317.0,667240131.0,331970161.0,62510.0,20430112.0,19768231.0,7050640.0
2021-05-09,157378742.0,804128.0,780927.143,3459449.0,12852.0,13187.714,1336736529.0,671508028.0,334576107.0,62794.0,13146657.0,20090989.0,7123139.0
2021-05-10,158090612.0,711870.0,775259.286,3471959.0,12510.0,13159.429,1359161239.0,679248097.0,340143874.0,64116.0,21524503.0,20903009.0,7295445.0
2021-05-11,158736384.0,645772.0,769725.286,3483689.0,11730.0,13197.857,1384024585.0,688425175.0,347607353.0,65851.0,24545271.0,21750302.0,7379629.0
2021-05-12,159388243.0,651859.0,757206.857,3495736.0,12047.0,13177.714,1410877354.0,697218100.0,354251074.0,67723.0,27437263.0,22654736.0,7434042.0
2021-05-13,160144083.0,755840.0,744584.429,3509314.0,13578.0,12990.571,1437450795.0,704886619.0,360457300.0,68526.0,26461907.0,22839399.0,7330953.0
2021-05-14,160862910.0,718827.0,727694.143,3522650.0,13336.0,12856.571,1465310337.0,713277015.0,366489182.0,71132.0,27100202.0,22953485.0,7198119.0
2021-05-15,161538185.0,675275.0,709081.571,3535304.0,12654.0,12672.429,1487808551.0,719485418.0,370344555.0,71621.0,23867953.0,23443436.0,7367264.0
2021-05-16,162201161.0,662976.0,688917.0,3547393.0,12089.0,12563.429,1510057207.0,724901819.0,373313188.0,71798.0,21107594.0,24579520.0,7485685.0
2021-05-17,162820993.0,619832.0,675768.714,3559523.0,12130.0,12509.143,1537043351.0,732417435.0,377749786.0,73457.0,27220781.0,25392715.0,7537141.0
2021-05-18,163376722.0,555729.0,662905.429,3571506.0,11983.0,12545.286,1565603366.0,741518306.0,383436494.0,75571.0,28946587.0,26020900.0,7701572.0
2021-05-19,163952967.0,576245.0,652103.429,3583571.0,12065.0,12547.857,1593608266.0,750126283.0,389010371.0,78246.0,29235551.0,26277225.0,7751924.0
2021-05-20,164601916.0,648949.0,636833.286,3596767.0,13196.0,12493.286,1627468777.0,760290179.0,395199971.0,80929.0,33574237.0,27293277.0,8061475.0
2021-05-21,165233622.0,631706.0,624387.429,3609875.0,13108.0,12460.714,1660353249.0,769875317.0,402161929.0,84271.0,32707749.0,28094346.0,8328160.0
2021-05-22,165858374.0,625627.0,617294.857,3622656.0,12781.0,12478.857,1687019714.0,778261887.0,406619805.0,84995.0,26027981.0,28403081.0,8369007.0
2021-05-23,166425196.0,566822.0,603558.571,3633860.0,11204.0,12352.429,1709394258.0,783923292.0,409640993.0,85261.0,21673451.0,28483889.0,8481620.0
2021-05-24,166953589.0,528393.0,590495.857,3645265.0,11405.0,12248.857,1738869142.0,793145948.0,413615103.0,85956.0,29014206.0,28740065.0,8603119.0
2021-05-25,167399986.0,446397.0,574877.0,3654823.0,9558.0,11902.429,1771750512.0,801377363.0,418495771.0,88420.0,33676976.0,29415812.0,8518083.0
2021-05-26,167886645.0,486659.0,562079.0,3666113.0,11290.0,11791.714,1807820309.0,811718325.0,423952718.0,90875.0,37153806.0,30547447.0,8759314.0
2021-05-27,168456739.0,570094.0,550814.0,3678102.0,11989.0,11619.286,1840929498.0,821573505.0,429406896.0,93415.0,34922518.0,30739947.0,8916566.0
2021-05-28,169012182.0,555443.0,539919.286,3690168.0,12066.0,11470.429,1876930601.0,832765455.0,435888788.0,96676.0,34993611.0,31066392.0,9031801.0
2021-05-29,169520832.0,508650.0,523208.286,3701616.0,11448.0,11280.0,1907974661.0,842342467.0,439337949.0,97356.0,31970422.0,31915236.0,9378549.0
2021-05-30,169976814.0,455982.0,507374.0,3712561.0,10945.0,11243.0,1935309900.0,848488520.0,442517868.0,97566.0,26867776.0,32657206.0,9431621.0
2021-05-31,170441782.0,464968.0,498313.286,3722883.0,10322.0,11088.286,1972424288.0,856943899.0,447270997.0,99154.0,34617381.0,33457579.0,9419619.0
2021-06-01,170826654.0,384872.0,489524.0,3731643.0,8760.0,10974.286,2011303225.0,868125977.0,453764860.0,101612.0,37860365.0,34214614.0,9706500.0
2021-06-02,171228933.0,402279.0,477469.714,3740999.0,9356.0,10698.0,2051847416.0,879895023.0,459949163.0,104057.0,41351996.0,34787431.0,9831458.0
2021-06-03,171692227.0,463294.0,462212.571,3751449.0,10450.0,10478.143,2086798421.0,890606570.0,465444734.0,106397.0,36240183.0,34949855.0,9864121.0
2021-06-04,172171207.0,478980.0,451289.286,3762129.0,10680.0,10280.143,2128671022.0,904832457.0,472470420.0,109897.0,41051979.0,35784146.0,10354701.0
2021-06-05,172612416.0,441209.0,441654.857,3772313.0,10184.0,10099.571,2159824617.0,913104339.0,476956503.0,110845.0,31966468.0,35754825.0,10210800.0
2021-06-06,172991914.0,379498.0,430728.571,3781322.0,9009.0,9823.0,2185854217.0,920586035.0,480858997.0,111312.0,25050787.0,35469076.0,10385255.0
2021-06-07,173371820.0,379906.0,418576.857,3790130.0,8808.0,9606.714,2217180999.0,930829589.0,485941264.0,113110.0,32217891.0,35105984.0,10717974.0
2021-06-08,173695216.0,323396.0,409794.571,3798276.0,8146.0,9519.0,2252274362.0,944566472.0,492926692.0,115321.0,34674534.0,34650685.0,11038004.0
2021-06-09,174044981.0,349765.0,402292.571,3806611.0,8335.0,9373.143,2289270365.0,958295941.0,500195908.0,117645.0,36406129.0,33943986.0,11216818.0
2021-06-10,174428016.0,383035.0,390827.0,3820263.0,13652.0,9830.571,2328247418.0,1592191798.0,507014277.0,120058.0,40399888.0,34538227.0,11431814.0
2021-06-11,174854520.0,426504.0,383330.429,3831602.0,11339.0,9924.714,2368214388.0,1606306386.0,514867860.0,123010.0,38014097.0,34104499.0,17134569.0
2021-06-12,175260897.0,406377.0,378354.429,3842860.0,11258.0,10078.143,2397349880.0,1615876950.0,519697313.0,123914.0,29707316.0,33781726.0,17227414.0
2021-06-13,175646298.0,385401.0,379197.714,3852569.0,9709.0,10178.143,2424381243.0,1624333252.0,524164145.0,124453.0,25925326.0,33906614.0,17357912.0
2021-06-14,176010634.0,364336.0,376973.429,3862999.0,10430.0,10409.857,2452713389.0,1635089640.0,530458899.0,126500.0,28699330.0,33403918.0,17436518.0
2021-06-15,176316934.0,306300.0,374531.143,3871340.0,8341.0,10437.714,2492118520.0,1647794759.0,538115295.0,128668.0,39766293.0,34131276.0,17384949.0
2021-06-16,176635407.0,318473.0,370060.857,3879353.0,8013.0,10391.714,2533516395.0,1660289346.0,545523459.0,130678.0,42527831.0,35005765.0,17398459.0
2021-06-17,177023504.0,388097.0,370784.0,3889099.0,9746.0,9833.714,2578667683.0,1675801319.0,553256679.0,133389.0,45905916.0,35792308.0,17886597.0
2021-06-18,177435370.0,411866.0,368692.857,3898608.0,9509.0,9572.286,2625084149.0,1690110844.0,561334961.0,136341.0,44654260.0,36740902.0,17990508.0
2021-06-19,177812798.0,377428.0,364557.286,3907264.0,8656.0,9200.571,2661059102.0,1700282418.0,566565277.0,137170.0,37334448.0,37830490.0,18247236.0
2021-06-20,178188638.0,375840.0,363191.429,3915635.0,8371.0,9009.429,2694356052.0,1710034558.0,571319752.0,137485.0,31791560.0,38668523.0,18424221.0
2021-06-21,178535394.0,346756.0,360680.0,3923677.0,8042.0,8668.286,2736996640.0,1726858789.0,577674025.0,138936.0,43204248.0,40740647.0,19266695.0
2021-06-22,178842718.0,307324.0,360826.286,3930565.0,6888.0,8460.714,2780853585.0,1741201631.0,585363157.0,140586.0,45523804.0,41563240.0,19628927.0
2021-06-23,179169505.0,326787.0,362014.0,3937795.0,7230.0,8348.857,2824442219.0,1753048330.0,592697254.0,142051.0,44567705.0,41854642.0,19554583.0
2021-06-24,179586292.0,416787.0,366112.571,3946413.0,8618.0,8187.714,2872708877.0,1768539727.0,600910647.0,143689.0,48980398.0,42293834.0,19476852.0
2021-06-25,180028301.0,442009.0,370418.714,3955115.0,8702.0,8072.429,2921189700.0,1784632689.0,609527013.0,147031.0,46717232.0,42588533.0,19716682.0
2021-06-26,180426472.0,398171.0,373382.0,3963463.0,8348.0,8028.429,2961740268.0,1797540220.0,615634715.0,147909.0,42535793.0,43331559.0,20123657.0
2021-06-27,180816377.0,389905.0,375391.286,3971708.0,8245.0,8010.429,2996668426.0,1822485630.0,622618856.0,148268.0,34321250.0,43692932.0,20081568.0
2021-06-28,181188063.0,371686.0,378952.714,3979058.0,7350.0,7911.571,3034918322.0,1832831973.0,629689350.0,149855.0,39228458.0,43124945.0,19274044.0
2021-06-29,181515287.0,327224.0,381795.571,3985741.0,6683.0,7882.286,3076516194.0,1846537022.0,638914976.0,152396.0,42715485.0,42723763.0,19207568.0
2021-06-30,181873747.0,358460.0,386320.286,3992412.0,6671.0,7802.429,3114779169.0,1857653674.0,646918710.0,453751.0,39673992.0,42024662.0,19098291.0
2021-07-01,182299130.0,425383.0,387548.286,4000775.0,8363.0,7766.0,3158654029.0,1874706160.0,655017219.0,717201.0,42555163.0,41106775.0,18836789.0
2021-07-02,182708862.0,409732.0,382937.286,4009700.0,8925.0,7797.857,3196795451.0,1885542914.0,663272272.0,1070534.0,36947999.0,39711170.0,18116248.0
2021-07-03,183143319.0,434457.0,388121.0,4017797.0,8097.0,7762.0,3229378678.0,1897998712.0,671335391.0,1193625.0,34057963.0,38500045.0,17946605.0
2021-07-04,183561025.0,417706.0,392092.571,4025417.0,7620.0,7672.714,3254242165.0,1907556168.0,676920800.0,1534381.0,22955353.0,36876341.0,17854852.0
2021-07-05,183951631.0,390606.0,394795.429,4032861.0,7444.0,7686.143,3286866205.0,1921327412.0,687374792.0,1950891.0,31600113.0,35786578.0,17792949.0
2021-07-06,184305186.0,353555.0,398557.0,4039653.0,6792.0,7701.714,3319705670.0,1932929466.0,695350965.0,2322216.0,34762595.0,34650443.0,17504933.0
2021-07-07,184708538.0,403352.0,404970.143,4046951.0,7298.0,7791.286,3352692872.0,1945997091.0,704832645.0,2642365.0,33370612.0,33749961.0,17628190.0
2021-07-08,185201133.0,492595.0,414571.857,4055391.0,8440.0,7802.286,3392052670.0,1962461043.0,716368367.0,2916918.0,41069706.0,33537767.0,18101252.0
2021-07-09,185695391.0,494258.0,426647.0,4063581.0,8190.0,7697.286,3422225267.0,1973036604.0,724996039.0,3074134.0,32593029.0,32915630.0,18360291.0
2021-07-10,186338522.0,643131.0,456457.571,4072035.0,8454.0,7748.286,3450021669.0,1984460335.0,732651186.0,3128786.0,25471581.0,31689006.0,17842148.0
2021-07-11,186813811.0,475289.0,464683.714,4079980.0,7945.0,7794.714,3471666235.0,1991891182.0,738890301.0,3260629.0,20665990.0,31361946.0,17622404.0
2021-07-12,187258099.0,444288.0,472352.571,4087722.0,7742.0,7837.286,3501248575.0,2002839032.0,748704201.0,3475603.0,28489476.0,30917570.0,17625245.0
2021-07-13,187670515.0,412416.0,480761.286,4095629.0,7907.0,7996.571,3536229203.0,2017669937.0,758263242.0,3662827.0,35236588.0,30985287.0,17955717.0
2021-07-14,188163282.0,492767.0,493534.857,4103144.0,7515.0,8027.571,3572311606.0,2031355260.0,768335862.0,3783118.0,37547347.0,31581955.0,18192158.0
2021-07-15,188719877.0,556595.0,502677.714,4111366.0,8222.0,7996.429,3607463392.0,2044959151.0,778808279.0,5771707.0,36098883.0,30871844.0,17731647.0
2021-07-16,189294459.0,574582.0,514152.571,4119917.0,8551.0,8048.0,3642788672.0,2058052219.0,789918160.0,5830008.0,34357264.0,31123874.0,17868655.0
2021-07-17,189868255.0,573796.0,504247.571,4128242.0,8325.0,8029.571,3670533208.0,2068352597.0,797718792.0,5875553.0,29228532.0,31660926.0,18119266.0
2021-07-18,190407031.0,538776.0,513317.143,4136309.0,8067.0,8047.0,3690551626.0,2074173683.0,802752695.0,5973193.0,22526746.0,31926689.0,18233151.0
2021-07-19,190881173.0,474142.0,517582.0,4143911.0,7602.0,8027.0,3724132434.0,2087752265.0,812259794.0,6032441.0,28966262.0,31994748.0,18185924.0
2021-07-20,191327318.0,446145.0,522400.429,4151214.0,7303.0,7940.714,3757504295.0,2100459228.0,820957389.0,6085519.0,31805864.0,31504586.0,17697855.0
2021-07-21,191846520.0,519202.0,526176.857,4171256.0,20042.0,9730.286,3789985878.0,2109926142.0,829639082.0,6136989.0,33381415.0,30909401.0,17191145.0
2021-07-22,192396285.0,549765.0,525201.143,4179656.0,8400.0,9755.714,3828618394.0,2122829854.0,839814969.0,6193515.0,39765831.0,31433178.0,17086921.0
2021-07-23,192972400.0,576115.0,525420.143,4188387.0,8731.0,9781.429,3868953149.0,2135364664.0,850748650.0,6229057.0,39562163.0,32176689.0,17047424.0
2021-07-24,193555643.0,583243.0,526769.714,4197364.0,8977.0,9874.571,3899098892.0,2144452456.0,857999179.0,6268394.0,32752933.0,32680172.0,16988791.0
2021-07-25,194178165.0,622522.0,538733.429,4205805.0,8441.0,9928.0,3926184341.0,2152561844.0,865607359.0,6434872.0,25515198.0,33107096.0,16978765.0
2021-07-26,194677351.0,499186.0,542311.143,4214545.0,8740.0,10090.571,3967565677.0,2169405932.0,877198602.0,6654961.0,39037156.0,34545797.0,17462775.0
2021-07-27,195148248.0,470897.0,545847.143,4223425.0,8880.0,10315.857,4008532252.0,2182405568.0,887959601.0,6877842.0,42619865.0,36090651.0,17793953.0
2021-07-28,195748974.0,600726.0,557493.429,4232154.0,8729.0,8699.714,4051140677.0,2196709339.0,898165761.0,7102556.0,44519806.0,37681850.0,18374801.0
2021-07-29,196411806.0,662832.0,573645.857,4242488.0,10334.0,8976.0,4097079278.0,2212241129.0,910406244.0,7326659.0,46611670.0,38659826.0,18783596.0
2021-07-30,197073001.0,661195.0,585800.143,4252338.0,9850.0,9135.857,4142198256.0,2227313369.0,921946218.0,7473790.0,45556981.0,39516229.0,19240413.0
2021-07-31,197716300.0,643299.0,594379.571,4261977.0,9639.0,9230.429,4173977122.0,2237113064.0,928550747.0,7524296.0,38501839.0,40337504.0,19778193.0
2021-08-01,198327780.0,611480.0,592802.143,4270851.0,8874.0,9292.286,4213722616.0,2252470975.0,935820422.0,7611405.0,34020669.0,41552569.0,20298578.0
2021-08-02,198871009.0,543229.0,599094.0,4279988.0,9137.0,9349.0,4252865485.0,2264011796.0,944008690.0,7794640.0,42579026.0,42058551.0,20453249.0
2021-08-03,199381549.0,510540.0,604757.286,4289245.0,9257.0,9402.857,4308459766.0,2287264093.0,956674311.0,8020019.0,48895260.0,42955037.0,21000417.0
2021-08-04,200010070.0,628521.0,608728.0,4298739.0,9494.0,9512.143,4348344090.0,2300056063.0,965696797.0,8120764.0,42220460.0,42626554.0,20882777.0
2021-08-05,200689020.0,678950.0,611030.571,4309018.0,10279.0,9504.286,4389112053.0,2315078923.0,975488664.0,8451945.0,41169828.0,41849155.0,20739602.0
2021-08-06,201420573.0,731553.0,621081.714,4319754.0,10736.0,9630.857,4430205560.0,2328963959.0,985977018.0,8640885.0,42143916.0,41361578.0,20696159.0
2021-08-07,202104344.0,683771.0,626863.429,4330050.0,10296.0,9724.714,4462007809.0,2340419038.0,993976555.0,8794918.0,34691469.0,40817234.0,20521214.0
2021-08-08,202754805.0,650461.0,632432.143,4339679.0,9629.0,9832.571,4493961338.0,2353107051.0,1001022067.0,8970831.0,29958294.0,40236894.0,20585782.0
2021-08-09,203348345.0,593540.0,639619.429,4349676.0,9997.0,9955.429,4533775103.0,2371236176.0,1015282471.0,9241083.0,35435546.0,39228494.0,20536736.0
2021-08-10,203875026.0,526681.0,641925.286,4358873.0,9197.0,9946.857,4572023824.0,2385722710.0,1025840749.0,9675771.0,40035214.0,37960764.0,20217504.0
2021-08-11,204499359.0,624333.0,641327.0,4368279.0,9406.0,9934.286,4609557054.0,2400419768.0,1036242740.0,10131565.0,38839821.0,37475785.0,20364581.0
2021-08-12,205198994.0,699635.0,644282.0,4378858.0,10579.0,9977.143,4643426853.0,2411492820.0,1823628857.0,10606385.0,40564155.0,37387257.0,20659598.0
2021-08-13,205915907.0,716913.0,642190.571,4389233.0,10375.0,9925.571,4690734066.0,2432571684.0,1837814805.0,10939118.0,41723538.0,37325184.0,20902734.0
2021-08-14,206628377.0,712470.0,646290.429,4399469.0,10236.0,9917.0,4721792336.0,2444635653.0,1847122166.0,11172313.0,33771573.0,37191748.0,21071202.0
2021-08-15,207277945.0,649568.0,646162.857,4409258.0,9789.0,9939.857,4744629655.0,2454670936.0,1852831133.0,11416098.0,23728464.0,36299767.0,20766969.0
2021-08-16,207867425.0,589480.0,645582.857,4419401.0,10143.0,9960.714,4785989386.0,2472652227.0,1862836787.0,11979015.0,34740200.0,36200427.0,20592651.0
2021-08-17,208412761.0,545336.0,648247.857,4428226.0,8825.0,9907.571,4825216550.0,2487643221.0,1873854843.0,12648462.0,39773920.0,36163100.0,20566489.0
2021-08-18,209045886.0,633125.0,649503.857,4437675.0,9449.0,9913.714,4863172056.0,2500726131.0,1884574198.0,13397481.0,39415783.0,36245381.0,20396211.0
2021-08-19,209789782.0,743896.0,655826.857,4448829.0,11154.0,9995.857,4898795057.0,2513075782.0,1895366876.0,13973188.0,38164854.0,35902610.0,19854151.0
2021-08-20,210520237.0,730455.0,657761.429,4459990.0,11161.0,10108.143,4941080795.0,2531155708.0,1909232722.0,14520525.0,37740543.0,35333626.0,19388771.0
2021-08-21,211226902.0,706665.0,656932.143,4470175.0,10185.0,10100.857,4973062240.0,2543236517.0,1916758718.0,14765293.0,32060302.0,35089158.0,18845450.0
2021-08-22,211879466.0,652564.0,657360.143,4480472.0,10297.0,10173.429,5000800062.0,2551227686.0,1924103674.0,14979095.0,27495735.0,35627337.0,18724076.0
2021-08-23,212448269.0,568803.0,654406.286,4490611.0,10139.0,10172.857,5034202308.0,2560301677.0,1932929515.0,15542366.0,35110737.0,35680267.0,18284278.0
2021-08-24,212995828.0,547559.0,654723.857,4499493.0,8882.0,10181.0,5077111719.0,2575906508.0,1945972309.0,16079538.0,41558331.0,35935191.0,18198107.0
2021-08-25,213647439.0,651611.0,657364.714,4509659.0,10167.0,10283.571,5121745939.0,2593053869.0,1958938063.0,16609085.0,43855553.0,36569436.0,18618181.0
2021-08-26,214369838.0,722399.0,654293.714,4520814.0,11155.0,10283.714,5162450046.0,3057126932.0,2082541142.0,17169289.0,43478868.0,37328587.0,18730366.0
2021-08-27,215086768.0,716930.0,652361.571,4531144.0,10336.0,10165.857,5215509019.0,3078436767.0,2099142738.0,17632191.0,49673343.0,39033267.0,18780377.0
